22.4	-37.87660244
22.45	-37.87660238
22.5	-37.87660232
22.55	-37.87660227
22.6	-37.87660221
22.65	-37.87660216
22.7	-37.87660211
22.75	-37.87660205
22.8	-37.876602
22.85	-37.87660195
22.9	-37.8766019
22.95	-37.87660185
23	-37.8766018
23.05	-37.87660175
23.1	-37.8766017
23.15	-37.87660165
23.2	-37.8766016
23.25	-37.87660155
23.3	-37.8766015
23.35	-37.87660146
23.4	-37.87660141
23.45	-37.87660137
23.5	-37.87660132
23.55	-37.87660128
23.6	-37.87660123
23.65	-37.87660119
23.7	-37.87660114
23.75	-37.8766011
23.8	-37.87660106
23.85	-37.87660102
23.9	-37.87660098
23.95	-37.87660093
24	-37.87660089
24.05	-37.87660085
24.1	-37.87660081
24.15	-37.87660077
24.2	-37.87660074
24.25	-37.8766007
24.3	-37.87660066
24.35	-37.87660062
24.4	-37.87660058
24.45	-37.87660055
24.5	-37.87660051
24.55	-37.87660047
24.6	-37.87660044
24.65	-37.8766004
24.7	-37.87660037
24.75	-37.87660033
24.8	-37.8766003
24.85	-37.87660026
24.9	-37.87660023
24.95	-37.8766002
25	-37.87660016
25.05	-37.87660013
25.1	-37.8766001
25.15	-37.87660007
25.2	-37.87660003
25.25	-37.8766
25.3	-37.87659997
25.35	-37.87659994
25.4	-37.87659991
25.45	-37.87659988
25.5	-37.87659985
25.55	-37.87659982
25.6	-37.87659979
25.65	-37.87659976
25.7	-37.87659973
25.75	-37.8765997
25.8	-37.87659967
25.85	-37.87659965
25.9	-37.87659962
25.95	-37.87659959
26	-37.87659956
26.05	-37.87659954
26.1	-37.87659951
26.15	-37.87659948
26.2	-37.87659946
26.25	-37.87659943
26.3	-37.87659941
26.35	-37.87659938
26.4	-37.87659936
26.45	-37.87659933
26.5	-37.87659931
26.55	-37.87659928
26.6	-37.87659926
26.65	-37.87659923
26.7	-37.87659921
26.75	-37.87659918
26.8	-37.87659916
26.85	-37.87659914
26.9	-37.87659912
26.95	-37.87659909
27	-37.87659907
