103.000000000	∞	000.139935409	000.023784125	000.017727879	000.001672249	000.000436889	000.000074567	000.000074567
104.000000000	∞	000.138916388	000.023653139	000.017636852	000.001663988	000.000434915	000.000074244	000.000074244
105.000000000	∞	000.137912887	000.023523643	000.017546760	000.001655807	000.000432956	000.000073924	000.000073924
106.000000000	∞	000.136924549	000.023395614	000.017457589	000.001647704	000.000431012	000.000073607	000.000073607
107.000000000	∞	000.135951028	000.023269028	000.017369328	000.001639679	000.000429085	000.000073291	000.000073291
108.000000000	∞	000.134991987	000.023143863	000.017281964	000.001631731	000.000427173	000.000072978	000.000072978
109.000000000	∞	000.134047102	000.023020095	000.017195487	000.001623859	000.000425277	000.000072668	000.000072668
110.000000000	∞	000.133116055	000.022897704	000.017109885	000.001616062	000.000423397	000.000072359	000.000072359
111.000000000	∞	000.132198541	000.022776667	000.017025146	000.001608340	000.000421532	000.000072053	000.000072053
112.000000000	∞	000.131294261	000.022656963	000.016941259	000.001600690	000.000419682	000.000071749	000.000071749
113.000000000	∞	000.130402926	000.022538572	000.016858212	000.001593114	000.000417847	000.000071448	000.000071448
114.000000000	∞	000.129524257	000.022421472	000.016775994	000.001585608	000.000416028	000.000071149	000.000071149
115.000000000	∞	000.128657980	000.022305644	000.016694595	000.001578174	000.000414223	000.000070852	000.000070852
116.000000000	∞	000.127803832	000.022191067	000.016614003	000.001570810	000.000412433	000.000070557	000.000070557
117.000000000	∞	000.126961555	000.022077723	000.016534207	000.001563515	000.000410658	000.000070264	000.000070264
118.000000000	∞	000.126130898	000.021965593	000.016455198	000.001556288	000.000408898	000.000069974	000.000069974
119.000000000	∞	000.125311620	000.021854657	000.016376964	000.001549129	000.000407152	000.000069686	000.000069686
120.000000000	∞	000.124503485	000.021744897	000.016299495	000.001542036	000.000405420	000.000069401	000.000069401
121.000000000	∞	000.123706262	000.021636296	000.016222781	000.001535009	000.000403703	000.000069117	000.000069117
122.000000000	∞	000.122919729	000.021528835	000.016146812	000.001528048	000.000401999	000.000068836	000.000068836
123.000000000	∞	000.122143669	000.021422497	000.016071577	000.001521150	000.000400310	000.000068556	000.000068556
124.000000000	∞	000.121377869	000.021317265	000.015997067	000.001514317	000.000398635	000.000068279	000.000068279
125.000000000	∞	000.120622125	000.021213123	000.015923273	000.001507546	000.000396973	000.000068004	000.000068004
126.000000000	∞	000.119876237	000.021110053	000.015850184	000.001500836	000.000395325	000.000067731	000.000067731
127.000000000	∞	000.119140010	000.021008040	000.015777792	000.001494188	000.000393690	000.000067461	000.000067461
128.000000000	∞	000.118413254	000.020907068	000.015706086	000.001487601	000.000392069	000.000067192	000.000067192
129.000000000	∞	000.117695784	000.020807122	000.015635058	000.001481073	000.000390461	000.000066925	000.000066925
130.000000000	∞	000.116987421	000.020708185	000.015564699	000.001474604	000.000388866	000.000066661	000.000066661
131.000000000	∞	000.116287989	000.020610244	000.015495000	000.001468193	000.000387283	000.000066398	000.000066398
132.000000000	∞	000.115597318	000.020513283	000.015425952	000.001461840	000.000385714	000.000066138	000.000066138
133.000000000	∞	000.114915242	000.020417288	000.015357547	000.001455544	000.000384158	000.000065879	000.000065879
134.000000000	∞	000.114241597	000.020322244	000.015289776	000.001449303	000.000382614	000.000065623	000.000065623
135.000000000	∞	000.113576227	000.020228139	000.015222630	000.001443118	000.000381082	000.000065368	000.000065368
136.000000000	∞	000.112918977	000.020134958	000.015156101	000.001436988	000.000379563	000.000065115	000.000065115
137.000000000	∞	000.112269697	000.020042687	000.015090182	000.001430912	000.000378056	000.000064865	000.000064865
138.000000000	∞	000.111628239	000.019951315	000.015024864	000.001424889	000.000376561	000.000064616	000.000064616
139.000000000	∞	000.110994462	000.019860827	000.014960140	000.001418919	000.000375078	000.000064369	000.000064369
140.000000000	∞	000.110368226	000.019771211	000.014896001	000.001413001	000.000373607	000.000064124	000.000064124
141.000000000	∞	000.109749395	000.019682454	000.014832440	000.001407134	000.000372147	000.000063881	000.000063881
142.000000000	∞	000.109137835	000.019594545	000.014769450	000.001401319	000.000370699	000.000063639	000.000063639
