  0.324870020151E+00  0.274259239435E+00 -0.409243255854E-01
  0.325605005026E+00  0.274628520012E+00 -0.418456755579E-01
  0.326340019703E+00  0.274981588125E+00 -0.427613072097E-01
  0.327075004578E+00  0.275318443775E+00 -0.436712205410E-01
  0.327810019255E+00  0.275639146566E+00 -0.445754043758E-01
  0.328545004129E+00  0.275943756104E+00 -0.454738773406E-01
  0.329280018806E+00  0.276232361794E+00 -0.463666319847E-01
  0.330015033484E+00  0.276504844427E+00 -0.472536683083E-01
  0.330750018358E+00  0.276761382818E+00 -0.481349974871E-01
  0.331485033035E+00  0.277002006769E+00 -0.490106008947E-01
  0.332220017910E+00  0.277226716280E+00 -0.498805046082E-01
  0.332955032587E+00  0.277435600758E+00 -0.507446900010E-01
  0.333690017462E+00  0.277628570795E+00 -0.516031421721E-01
  0.334425032139E+00  0.277805835009E+00 -0.524558983743E-01
  0.335160017014E+00  0.277967423201E+00 -0.533029139042E-01
  0.335895031691E+00  0.278113275766E+00 -0.541442036629E-01
  0.336630016565E+00  0.278243511915E+00 -0.549797825515E-01
  0.337365031242E+00  0.278358131647E+00 -0.558096282184E-01
  0.338100016117E+00  0.278457194567E+00 -0.566337332129E-01
  0.338835030794E+00  0.278540760279E+00 -0.574520938098E-01
  0.339570015669E+00  0.278608858585E+00 -0.582647249103E-01
  0.340305030346E+00  0.278661638498E+00 -0.590715929866E-01
  0.341040015221E+00  0.278698980808E+00 -0.598727166653E-01
  0.341775029898E+00  0.278721034527E+00 -0.606680735946E-01
  0.342510014772E+00  0.278727829456E+00 -0.614576712251E-01
  0.343245029449E+00  0.278719395399E+00 -0.622414946556E-01
  0.343980014324E+00  0.278695791960E+00 -0.630195215344E-01
  0.344715029001E+00  0.278657078743E+00 -0.637917742133E-01
  0.345450013876E+00  0.278603345156E+00 -0.645582228899E-01
  0.346185028553E+00  0.278534561396E+00 -0.653188526630E-01
  0.346920013428E+00  0.278450787067E+00 -0.660736858845E-01
  0.347655028105E+00  0.278352171183E+00 -0.668227002025E-01
  0.348390012980E+00  0.278238594532E+00 -0.675658658147E-01
  0.349125027657E+00  0.278110355139E+00 -0.683031827211E-01
  0.349860012531E+00  0.277967244387E+00 -0.690346583724E-01
  0.350595027208E+00  0.277809530497E+00 -0.697602778673E-01
  0.351330012083E+00  0.277637124062E+00 -0.704800114036E-01
  0.352065026760E+00  0.277450174093E+00 -0.711938738823E-01
  0.352800011635E+00  0.277248650789E+00 -0.719018206000E-01
  0.353535026312E+00  0.277032703161E+00 -0.726038739085E-01
  0.354270011187E+00  0.276802301407E+00 -0.733000040054E-01
  0.355005025864E+00  0.276557564735E+00 -0.739902034402E-01
  0.355740010738E+00  0.276298552752E+00 -0.746744498610E-01
  0.356475025415E+00  0.276025265455E+00 -0.753527507186E-01
  0.357210010290E+00  0.275737822056E+00 -0.760250762105E-01
  0.357945024967E+00  0.275436282158E+00 -0.766914188862E-01
  0.358680009842E+00  0.275120705366E+00 -0.773517638445E-01
  0.359415024519E+00  0.274791091681E+00 -0.780060961843E-01
  0.360150009394E+00  0.274447560310E+00 -0.786544159055E-01
  0.360885024071E+00  0.274090200663E+00 -0.792966932058E-01
  0.361620008945E+00  0.273719042540E+00 -0.799329280853E-01
  0.362355023623E+00  0.273334115744E+00 -0.805630907416E-01
  0.363090008497E+00  0.272935539484E+00 -0.811871811748E-01
  0.363825023174E+00  0.272523343563E+00 -0.818051770329E-01
  0.364560008049E+00  0.272097647190E+00 -0.824170634151E-01
  0.365295022726E+00  0.271658480167E+00 -0.830228179693E-01
  0.366030007601E+00  0.271205902100E+00 -0.836224630475E-01
  0.366765022278E+00  0.270740002394E+00 -0.842159390450E-01
  0.367500007153E+00  0.270260781050E+00 -0.848032534122E-01
