  0.111223654317E+01 -0.845668571240E-01  0.000000000000E+00  0.715155332384E-02  0.111223654317E+01  0.209006887547E-02
  0.111432661204E+01 -0.100412504538E+00  0.000000000000E+00  0.100826710676E-01  0.111432661204E+01  0.209006887547E-02
  0.111641668092E+01 -0.118844020044E+00  0.000000000000E+00  0.141239011002E-01  0.111641668092E+01  0.209006887547E-02
  0.111850674980E+01 -0.140204376207E+00  0.000000000000E+00  0.196572671076E-01  0.111850674980E+01  0.209006887547E-02
  0.112059681867E+01 -0.164864857763E+00  0.000000000000E+00  0.271804213252E-01  0.112059681867E+01  0.209006887547E-02
  0.112268688755E+01 -0.193223977938E+00  0.000000000000E+00  0.373355056500E-01  0.112268688755E+01  0.209006887547E-02
  0.112477695642E+01 -0.225705509060E+00  0.000000000000E+00  0.509429768201E-01  0.112477695642E+01  0.209006887547E-02
  0.112686702530E+01 -0.262755494438E+00  0.000000000000E+00  0.690404498576E-01  0.112686702530E+01  0.209006887547E-02
  0.112895709417E+01 -0.304838114843E+00  0.000000000000E+00  0.929262762607E-01  0.112895709417E+01  0.209006887547E-02
  0.113104716305E+01 -0.352430294579E+00  0.000000000000E+00  0.124207112537E+00  0.113104716305E+01  0.209006887547E-02
  0.113313723192E+01 -0.406014950926E+00  0.000000000000E+00  0.164848140376E+00  0.113313723192E+01  0.209006887547E-02
  0.113522730080E+01 -0.466072817363E+00  0.000000000000E+00  0.217223871085E+00  0.113522730080E+01  0.209006887547E-02
  0.113731736968E+01 -0.533072806090E+00  0.000000000000E+00  0.284166616593E+00  0.113731736968E+01  0.209006887547E-02
  0.113940743855E+01 -0.607460918956E+00  0.000000000000E+00  0.369008768059E+00  0.113940743855E+01  0.209006887547E-02
  0.114149750743E+01 -0.689647767915E+00  0.000000000000E+00  0.475614043790E+00  0.114149750743E+01  0.209006887547E-02
  0.114358757630E+01 -0.779994825868E+00  0.000000000000E+00  0.608391928381E+00  0.114358757630E+01  0.209006887547E-02
  0.114567764518E+01 -0.878799594972E+00  0.000000000000E+00  0.772288728122E+00  0.114567764518E+01  0.209006887547E-02
  0.114776771405E+01 -0.986279950532E+00  0.000000000000E+00  0.972748140821E+00  0.114776771405E+01  0.209006887547E-02
