319.000000000	∞	000.070703020	000.010498024	000.007673882	000.001222581	000.000206939
320.000000000	∞	000.070511567	000.010473779	000.007656575	000.001219858	000.000206493
321.000000000	∞	000.070321193	000.010449654	000.007639354	000.001217149	000.000206048
322.000000000	∞	000.070131890	000.010425649	000.007622216	000.001214452	000.000205606
323.000000000	∞	000.069943648	000.010401764	000.007605161	000.001211769	000.000205166
324.000000000	∞	000.069756458	000.010377997	000.007588189	000.001209098	000.000204728
325.000000000	∞	000.069570312	000.010354347	000.007571299	000.001206440	000.000204292
326.000000000	∞	000.069385200	000.010330814	000.007554490	000.001203795	000.000203857
327.000000000	∞	000.069201114	000.010307397	000.007537762	000.001201162	000.000203425
328.000000000	∞	000.069018045	000.010284094	000.007521115	000.001198542	000.000202995
329.000000000	∞	000.068835985	000.010260905	000.007504547	000.001195934	000.000202567
330.000000000	∞	000.068654925	000.010237830	000.007488057	000.001193339	000.000202141
331.000000000	∞	000.068474856	000.010214866	000.007471647	000.001190756	000.000201716
332.000000000	∞	000.068295772	000.010192014	000.007455314	000.001188184	000.000201294
333.000000000	∞	000.068117663	000.010169272	000.007439059	000.001185625	000.000200874
334.000000000	∞	000.067940521	000.010146640	000.007422880	000.001183078	000.000200455
335.000000000	∞	000.067764339	000.010124117	000.007406777	000.001180542	000.000200039
336.000000000	∞	000.067589108	000.010101702	000.007390751	000.001178019	000.000199624
337.000000000	∞	000.067414821	000.010079395	000.007374799	000.001175507	000.000199211
338.000000000	∞	000.067241470	000.010057193	000.007358921	000.001173007	000.000198800
339.000000000	∞	000.067069047	000.010035098	000.007343118	000.001170518	000.000198391
340.000000000	∞	000.066897545	000.010013107	000.007327389	000.001168040	000.000197983
341.000000000	∞	000.066726956	000.009991221	000.007311732	000.001165574	000.000197578
342.000000000	∞	000.066557274	000.009969438	000.007296147	000.001163120	000.000197174
343.000000000	∞	000.066388490	000.009947758	000.007280635	000.001160676	000.000196772
344.000000000	∞	000.066220597	000.009926180	000.007265194	000.001158244	000.000196372
345.000000000	∞	000.066053589	000.009904703	000.007249824	000.001155822	000.000195973
346.000000000	∞	000.065887458	000.009883326	000.007234524	000.001153412	000.000195577
347.000000000	∞	000.065722197	000.009862049	000.007219295	000.001151012	000.000195182
348.000000000	∞	000.065557799	000.009840871	000.007204134	000.001148624	000.000194788
349.000000000	∞	000.065394258	000.009819792	000.007189043	000.001146246	000.000194397
350.000000000	∞	000.065231566	000.009798810	000.007174020	000.001143878	000.000194007
351.000000000	∞	000.065069718	000.009777925	000.007159065	000.001141522	000.000193619
352.000000000	∞	000.064908705	000.009757136	000.007144178	000.001139175	000.000193232
353.000000000	∞	000.064748523	000.009736443	000.007129357	000.001136840	000.000192848
354.000000000	∞	000.064589163	000.009715844	000.007114604	000.001134514	000.000192465
355.000000000	∞	000.064430621	000.009695340	000.007099916	000.001132199	000.000192083
356.000000000	∞	000.064272889	000.009674930	000.007085294	000.001129894	000.000191703
357.000000000	∞	000.064115961	000.009654612	000.007070737	000.001127600	000.000191325
358.000000000	∞	000.063959831	000.009634387	000.007056245	000.001125315	000.000190949
359.000000000	∞	000.063804493	000.009614253	000.007041817	000.001123041	000.000190574
