          74               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
          75               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
          76   (5.65625545295325516E-028,8.35804277852183678E-028)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
          77   (7.13847215903083278E-029,1.06790611975040733E-028)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
          78 (-2.22694165760838281E-028,-3.27291747705439140E-028)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
          79   (7.45862922534642193E-029,1.01437691614484510E-028)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
          80   (6.71839595625854761E-028,9.80183799115877948E-028)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
          81               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
          82               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
          83               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
          84               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
          85               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
          86   (3.17898334968022748E-028,4.99856552619443470E-029)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
          87   (3.92962718717557937E-029,6.59434729119648517E-030)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
          88 (-1.26641831720282023E-028,-1.93153112111798638E-029)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
          89   (3.98605629253754461E-029,7.45434522977629543E-030)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
          90   (3.76615630708047653E-028,5.98712553855411494E-029)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
          91               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
          92               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
          93               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
          94               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
          95               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
          96               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
          97               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
          98               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
          99               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
         100               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
         101               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)  (8.98676466690527651E-031,-4.60296611760675952E-031)
         102               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)  (1.04374933730367492E-031,-4.77765834728360479E-032)
         103               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)  (-3.32747246603204644E-031,1.90174259306994606E-031)
         104               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)  (1.73182279747149375E-031,-8.60465924918289746E-032)
         105               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)  (1.13753252358026859E-030,-6.00232519007516407E-031)
         106               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
         107               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
         108               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
         109               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
         110               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
         111  (-1.69027008111698413E-032,3.95151264857752918E-031)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
         112  (-5.82537079742454972E-033,4.51339674755184023E-032)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
         113 (-1.39620602557822715E-033,-1.57730537168331961E-031)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
         114  (-4.20674430417472809E-033,7.42469439568552557E-032)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
         115  (-1.20938388642159375E-032,5.06100474341791487E-031)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
         116               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
         117               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
         118               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
         119               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
         120               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
         121               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
         122               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
         123               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
         124               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
         125               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
         126 (-4.79743720640852807E-031,-2.88184995085222228E-031)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
         127 (-3.81859349238175450E-031,-2.29075964422581238E-031)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
         128   (2.40256847818890617E-031,1.44419764498271433E-031)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
         129   (1.92103833257586593E-031,1.15389700671104107E-031)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
         130   (3.12649781683245654E-031,1.87675883749750495E-031)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
         131               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
         132               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
         133               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
         134               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
         135               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
         136               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000) (-1.55953939890746636E-031,-5.79245424925143420E-031)
         137               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000) (-1.23101476878969672E-031,-4.62413255525386439E-031)
         138               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)   (7.83471733135842199E-032,2.89709146513923713E-031)
         139               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)   (6.23300444647738362E-032,2.31961524400806472E-031)
         140               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)   (1.00825672574269760E-031,3.78377347972600950E-031)
         141  (-1.14450056330910773E-026,9.66647580964025614E-028)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
         142  (-9.19732272437595553E-027,7.82839226845389267E-028)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
         143  (5.71775893956709602E-027,-4.80993218265470533E-028)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
         144  (4.55274833413128558E-027,-3.84928584530371889E-028)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
         145  (7.80425211178530821E-027,-6.58707220243959612E-028)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
         146               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
         147               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
         148               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
         149               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
         150               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
         151  (-1.74637621830964397E-028,7.37100838996177084E-029)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
         152  (-1.39914272524440856E-028,5.91162028817726338E-029)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
         153  (8.74056944845884076E-029,-3.68763308829047718E-029)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
         154  (6.94776847917891956E-029,-2.92728766070066691E-029)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
         155  (1.19265904897827453E-028,-5.06783831165908592E-029)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
         156               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
         157               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
         158               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
         159               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
         160               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
         161               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)  (-2.12010167856260069E-027,1.55212493712502675E-026)
         162               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)  (-1.84565860112276176E-027,1.25751979617247076E-026)
         163               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)  (1.01757461843897686E-027,-7.70285006842064837E-027)
         164               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)  (8.39023419798291655E-028,-6.15999724221634483E-027)
         165               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)  (1.43702797665672677E-027,-1.04249412992762975E-026)
         166               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
         167               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
         168               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
         169               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
         170               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
         171               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)  (-1.82548475541895972E-028,2.80522468514463195E-028)
         172               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)  (-1.48421043435811394E-028,2.26206000759687253E-028)
         173               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)  (9.06823162470270723E-029,-1.39640690768878042E-028)
         174               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)  (7.25343820169862235E-029,-1.11376502019513727E-028)
         175               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)  (1.24357806538155796E-028,-1.89428254904525365E-028)
         176  (-1.26216095304260357E-026,2.68826734186314769E-027)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
         177  (-1.01461187038346163E-026,2.16836492623502793E-027)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
         178  (6.30351277758657912E-027,-1.33987188373991541E-027)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
         179  (5.01720574884494344E-027,-1.06996640337783079E-027)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
         180  (8.61196969379440706E-027,-1.82389989214368371E-027)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
         181               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
         182               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
         183               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
         184               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
         185               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
         186  (-4.51292167607605860E-027,4.34381641462199888E-027)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
         187  (-3.63136284174811237E-027,3.49239601601533772E-027)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
         188  (2.25275572733056558E-027,-2.16913819900136330E-027)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
         189  (1.79529038122508651E-027,-1.72657206428828509E-027)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
         190  (3.07347660574124884E-027,-2.96376438112631244E-027)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
         191               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
         192               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
         193               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
         194               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
         195               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
         196  (-1.31040920538120470E-028,7.19970519035004737E-029)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
         197  (-1.05011328501551070E-028,5.78907742744923100E-029)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
         198  (6.55305850078191277E-029,-3.59543390437127006E-029)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
         199  (5.19991415175999852E-029,-2.86099342119263026E-029)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
         200  (8.95010026668224837E-029,-4.92063833186563019E-029)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
         201               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
         202               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
         203               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
         204               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
         205               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
         206               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)  (-2.12332816132158459E-027,1.55279007146627011E-026)
         207               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)  (-1.84560518456734771E-027,1.25817612886308171E-026)
         208               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)  (1.01905401962502035E-027,-7.70618867737202034E-027)
         209               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)  (8.37056647825227458E-028,-6.16385224004523032E-027)
         210               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)  (1.44061005126134418E-027,-1.04294372601755908E-026)
         211               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)               (0.0000000000000000,0.0000000000000000)
